sample_id,encryption_count,file_write_rate,registry_modifications,network_connections,process_tree_depth,bruteforce_attempts,usb_access_count,cloud_api_access,phishing_indicator,exploit_indicator,class_id,class_name
sample_04504,563,241.2958052809452,44,50,7,3,4,7,0,1,0,Encryptor
sample_04722,766,272.71836472884,83,40,6,3,7,5,0,0,0,Encryptor
sample_06239,489,367.040826370992,118,45,6,7,6,4,0,0,0,Encryptor
sample_00957,815,234.4448718082461,58,48,7,6,8,3,0,0,0,Encryptor
sample_04010,1042,315.2963883841975,79,25,8,3,3,4,0,0,0,Encryptor
sample_06151,618,359.6094740471793,108,39,7,4,9,3,0,0,0,Encryptor
sample_01826,639,337.5037037676874,91,37,7,5,4,2,1,0,0,Encryptor
sample_03443,760,381.0691178574318,67,49,7,1,5,0,1,0,0,Encryptor
sample_00674,1038,247.9601850041172,106,51,5,7,4,3,0,0,0,Encryptor
sample_03812,449,268.4912999988855,15,37,5,5,8,5,1,0,0,Encryptor
sample_07390,953,257.9257726127854,101,37,7,1,5,6,0,0,0,Encryptor
sample_00513,861,407.3979905334413,61,34,6,3,4,6,0,0,0,Encryptor
sample_06945,1057,376.7075745703628,97,47,7,5,7,2,0,1,0,Encryptor
sample_09829,1090,260.8933536864354,86,28,6,6,3,7,0,0,0,Encryptor
sample_00997,758,286.8031403360758,136,51,6,5,4,4,0,1,0,Encryptor
sample_05003,447,198.99101819173103,77,31,5,4,2,5,1,1,0,Encryptor
sample_00857,712,315.90858929252374,80,28,7,4,2,10,0,0,0,Encryptor
sample_09194,781,295.2037019500244,95,52,7,8,0,3,0,1,0,Encryptor
sample_06854,809,461.228684378364,78,44,7,6,3,4,0,0,0,Encryptor
sample_09640,743,320.4765964722363,56,35,5,5,4,8,0,0,0,Encryptor
sample_09420,746,149.96468943903034,97,27,5,6,0,1,0,1,0,Encryptor
sample_03826,730,320.8577762242133,45,34,5,4,5,6,0,0,0,Encryptor
sample_00727,882,472.5533233583511,43,26,7,5,8,4,0,1,0,Encryptor
sample_01733,991,161.48505705865784,109,32,5,6,5,2,0,1,0,Encryptor
sample_08268,805,248.49355163040585,85,21,7,5,2,0,0,0,0,Encryptor
sample_07363,821,176.0253469405522,104,17,7,8,0,4,0,0,0,Encryptor
sample_00983,1078,283.36109193792606,43,50,8,3,3,6,1,0,0,Encryptor
sample_06686,846,279.4115824873328,45,35,6,4,6,8,0,0,0,Encryptor
sample_06744,519,441.9131360106732,77,41,7,6,2,1,1,0,0,Encryptor
sample_01628,922,383.31701406323134,114,54,7,6,7,6,0,0,0,Encryptor
sample_03674,748,218.8360995270376,64,43,7,5,6,5,0,0,0,Encryptor
sample_05835,760,392.2237425798081,107,37,7,3,5,0,0,0,0,Encryptor
sample_03716,675,353.7340525258856,85,62,6,8,6,6,0,0,0,Encryptor
sample_04987,809,420.6088034620103,119,41,6,6,5,5,0,0,0,Encryptor
sample_07897,1062,253.72984572861589,63,26,7,4,2,3,0,0,0,Encryptor
sample_00971,732,311.1077220150865,90,45,6,2,11,3,0,0,0,Encryptor
sample_00593,761,217.37828445249315,82,21,7,6,1,1,0,0,0,Encryptor
sample_09829,1090,260.8933536864354,86,28,6,6,3,7,0,0,0,Encryptor
sample_02318,712,440.6354242203701,116,43,8,3,0,2,0,0,0,Encryptor
sample_07713,449,346.4835003847493,84,32,7,4,4,5,0,0,0,Encryptor
sample_03113,934,313.5291497935699,58,48,6,0,2,8,1,0,0,Encryptor
sample_05525,983,263.0935700714565,64,24,5,4,7,3,0,0,0,Encryptor
sample_05390,821,329.7822787218284,109,57,6,4,7,6,0,1,0,Encryptor
sample_01819,541,359.7044743962647,80,43,7,2,7,3,0,0,0,Encryptor
sample_04025,1111,326.141244245755,124,18,7,0,4,7,1,0,0,Encryptor
sample_01143,707,277.754554898004,72,43,5,7,6,1,0,0,0,Encryptor
sample_05675,854,404.07199374425375,102,47,7,4,3,2,0,0,0,Encryptor
sample_04403,1373,276.95994714322404,75,26,7,6,3,6,0,0,0,Encryptor
sample_07208,484,337.17460672750383,108,46,5,3,7,2,0,0,0,Encryptor
sample_03907,829,244.8068496170689,74,56,5,5,3,8,1,1,0,Encryptor
sample_04533,496,264.4916728972183,64,41,6,4,1,1,0,0,0,Encryptor
sample_09301,598,290.0418886266462,104,35,5,0,0,5,1,0,0,Encryptor
sample_08961,846,283.1914796843689,82,42,7,2,6,0,0,1,0,Encryptor
sample_05884,478,270.99445410437966,80,52,6,5,1,1,0,0,0,Encryptor
sample_07196,462,425.1468485958417,69,63,6,6,7,6,0,0,0,Encryptor
sample_02033,1066,185.7312960508829,68,29,7,7,5,2,0,0,0,Encryptor
sample_05884,478,270.99445410437966,80,52,6,5,1,1,0,0,0,Encryptor
sample_06145,1103,195.24133380307543,86,23,6,4,6,4,0,1,0,Encryptor
sample_02783,566,402.7465356084252,93,64,5,6,6,4,0,0,0,Encryptor
sample_08167,784,317.78682773329314,80,45,6,4,5,2,0,1,0,Encryptor
sample_05617,384,400.4054281861376,38,49,6,8,6,6,0,0,0,Encryptor
sample_07703,834,124.33488189143486,74,42,6,8,2,2,0,0,0,Encryptor
sample_03849,1014,388.49888945524646,20,50,8,5,7,8,0,0,0,Encryptor
sample_08624,615,296.5545413113146,64,64,7,4,7,5,0,1,0,Encryptor
sample_07632,658,350.038083678218,86,53,8,2,3,0,0,1,0,Encryptor
sample_03220,747,156.3880332164157,116,34,7,8,4,5,0,0,0,Encryptor
sample_00928,766,167.3616988790942,72,48,6,4,5,5,0,0,0,Encryptor
sample_03055,629,280.70114789224203,80,40,7,4,3,5,1,0,0,Encryptor
sample_08238,492,415.1430080854857,26,36,6,4,6,5,0,0,0,Encryptor
sample_07928,836,285.6999171368352,100,49,6,4,3,0,0,0,0,Encryptor
sample_03374,1027,279.20086625868134,49,17,8,7,4,3,0,0,0,Encryptor
sample_05837,513,402.8294443174288,74,43,5,1,2,9,0,0,0,Encryptor
sample_07736,749,180.1876009956069,88,28,5,0,5,5,0,0,0,Encryptor
sample_00947,964,242.23607364500927,66,47,6,4,6,10,0,0,0,Encryptor
sample_09174,451,273.4847598398985,85,44,7,6,4,0,1,0,0,Encryptor
sample_07331,1001,143.44059898487208,75,40,7,3,6,5,0,0,0,Encryptor
sample_08430,968,388.46417195848784,117,41,5,8,10,4,0,0,0,Encryptor
sample_09152,1072,315.0395626441198,100,36,5,1,3,0,0,0,0,Encryptor
sample_05529,936,303.67503635571563,110,45,5,2,4,6,0,0,0,Encryptor
sample_04533,496,264.4916728972183,64,41,6,4,1,1,0,0,0,Encryptor
sample_00590,807,463.49455471999255,55,50,5,2,5,5,0,0,0,Encryptor
sample_09152,1072,315.0395626441198,100,36,5,1,3,0,0,0,0,Encryptor
sample_01340,795,378.0138977324992,90,39,7,2,8,12,0,1,0,Encryptor
sample_07960,954,214.8713278732754,93,34,6,6,2,4,0,0,0,Encryptor
sample_03716,675,353.7340525258856,85,62,6,8,6,6,0,0,0,Encryptor
sample_07651,1190,398.6042995291515,58,51,6,1,3,1,0,0,0,Encryptor
sample_02026,385,233.0658301992057,66,17,8,8,5,6,0,0,0,Encryptor
sample_04946,721,211.75250877894507,102,34,5,5,7,6,0,0,0,Encryptor
sample_06495,553,303.4492861973007,76,48,6,1,4,2,0,0,0,Encryptor
sample_09850,679,314.8897865821245,104,41,5,4,7,6,0,0,0,Encryptor
sample_00499,579,455.8052668590569,64,39,7,3,0,3,0,0,0,Encryptor
sample_03166,822,122.62185093426145,96,29,6,4,8,6,0,0,0,Encryptor
sample_02732,1055,337.4106087026049,61,35,7,4,1,5,0,0,0,Encryptor
sample_04251,852,366.83813588102754,82,40,6,4,1,8,0,0,0,Encryptor
sample_08807,1225,189.09411850934208,45,56,7,3,4,4,0,0,0,Encryptor
sample_07761,1105,255.1766791953301,68,48,8,6,8,0,0,0,0,Encryptor
sample_04988,1195,296.10868496152534,104,36,7,4,4,5,1,0,0,Encryptor
sample_03804,616,341.9657383466785,76,48,6,4,3,7,0,1,0,Encryptor
sample_05357,867,193.44861400863124,96,40,7,6,5,6,0,0,0,Encryptor
sample_06037,1133,368.48182243247385,71,32,5,3,2,5,0,0,0,Encryptor
sample_04179,1230,218.17099974661767,61,39,6,4,10,5,0,1,0,Encryptor
sample_05117,658,130.4743765319551,119,34,6,6,8,2,0,0,0,Encryptor
sample_01901,759,335.2697966047901,56,40,6,3,2,7,0,0,0,Encryptor
sample_04504,563,241.2958052809452,44,50,7,3,4,7,0,1,0,Encryptor
sample_06232,970,152.5436186389109,124,44,6,5,5,5,0,0,0,Encryptor
sample_06737,945,220.406757063577,90,32,8,5,2,11,0,0,0,Encryptor
sample_05112,739,225.3056273121937,77,43,8,4,5,8,0,0,0,Encryptor
sample_09991,785,268.6665170055463,73,29,5,7,3,4,0,0,0,Encryptor
sample_00584,718,348.1089252110571,95,41,6,8,2,8,0,0,0,Encryptor
sample_07363,821,176.0253469405522,104,17,7,8,0,4,0,0,0,Encryptor
sample_08268,805,248.49355163040585,85,21,7,5,2,0,0,0,0,Encryptor
sample_05411,917,406.30737530090505,58,19,5,6,4,7,0,0,0,Encryptor
sample_09180,609,449.16764903602296,61,42,8,4,5,9,0,0,0,Encryptor
sample_08583,1215,236.9025212635304,41,37,5,6,6,4,0,0,0,Encryptor
sample_02062,643,310.42890682979555,37,43,6,6,4,6,0,0,0,Encryptor
sample_09456,1041,260.48443682984595,98,37,8,6,8,5,0,0,0,Encryptor
sample_00839,870,130.76080103432267,42,32,7,4,8,1,0,0,0,Encryptor
sample_04086,409,190.21126798626935,85,35,5,5,6,7,0,0,0,Encryptor
sample_08675,697,318.1819366791557,127,42,8,7,8,8,0,0,0,Encryptor
sample_00000,599,383.4847293923853,130,78,8,6,3,2,0,0,4,Human-operated Ransom
sample_00001,278,273.56854994464555,50,46,9,5,6,1,0,1,3,Worm-propagating Ransom
sample_00002,163,231.16175033651848,65,40,4,18,2,3,0,0,6,RDP Brute-force based
sample_00003,212,74.17781331049211,36,52,6,21,3,3,0,0,6,RDP Brute-force based
sample_00007,205,72.67127861155178,56,55,7,15,2,2,0,0,6,RDP Brute-force based
sample_00009,250,185.9247719974912,28,21,4,2,27,3,0,0,8,USB/Removable-media Ransom
sample_00010,894,174.28201469102655,81,42,9,6,3,5,0,0,4,Human-operated Ransom
sample_00011,9,97.40948830712104,40,24,5,1,6,1,0,0,2,Wiper
sample_00013,688,316.18354079840407,149,37,9,12,0,5,1,0,4,Human-operated Ransom
sample_00016,147,187.8765400311287,35,38,6,18,6,5,0,0,6,RDP Brute-force based
sample_00017,1068,259.9984565762903,81,68,8,10,6,4,0,0,4,Human-operated Ransom
sample_00018,525,224.3393715545964,50,67,8,6,7,11,1,0,3,Worm-propagating Ransom
sample_00019,356,144.56396034317888,66,40,7,5,1,13,0,0,9,Cloud/SaaS-targeted Ransom
sample_00020,251,252.3148393287436,71,25,6,5,33,3,0,0,8,USB/Removable-media Ransom
sample_00022,582,136.1224607461814,120,108,8,7,4,4,0,1,7,Exploit-based Ransom
sample_00023,304,241.39476688998255,80,100,6,5,4,4,0,0,3,Worm-propagating Ransom
sample_00024,222,269.17295326989245,36,77,5,9,3,7,1,0,6,RDP Brute-force based
sample_00027,975,284.6165504188376,112,51,8,10,5,3,0,0,4,Human-operated Ransom
sample_00028,405,277.8658068968535,81,55,5,3,2,6,0,1,7,Exploit-based Ransom
sample_00029,1122,435.41851178006704,166,60,9,7,5,4,0,0,4,Human-operated Ransom
sample_00031,188,180.7168495008204,56,20,4,4,33,2,1,0,8,USB/Removable-media Ransom
sample_00032,673,188.4928057820288,56,98,4,9,3,3,0,1,7,Exploit-based Ransom
sample_00035,579,166.65231316656002,44,28,3,3,2,26,0,0,9,Cloud/SaaS-targeted Ransom
sample_00040,723,277.9364611196875,60,62,5,9,5,3,0,1,7,Exploit-based Ransom
sample_00041,744,128.91330375781718,34,68,7,5,0,3,0,1,7,Exploit-based Ransom
sample_00043,387,172.35682581854695,58,51,9,6,3,6,0,0,3,Worm-propagating Ransom
sample_00045,586,240.5425101998734,134,93,6,3,0,4,0,1,7,Exploit-based Ransom
sample_00047,437,174.25095196580963,27,28,4,1,4,5,1,0,5,Phishing-based Ransom
sample_00048,178,167.12135816126084,51,40,5,16,2,2,0,1,6,RDP Brute-force based
sample_00049,324,147.73928507478882,37,21,4,3,3,1,0,0,5,Phishing-based Ransom
sample_00050,383,115.72192879224812,33,20,5,0,2,2,1,0,5,Phishing-based Ransom
sample_00051,294,95.50427101068944,32,30,4,2,4,2,1,0,5,Phishing-based Ransom
sample_00052,391,380.6339731745595,32,48,7,6,4,7,0,1,7,Exploit-based Ransom
sample_00053,426,191.451159603905,78,61,7,10,5,3,0,1,7,Exploit-based Ransom
sample_00054,717,115.81535969928166,157,44,7,8,4,7,0,0,4,Human-operated Ransom
sample_00056,14,168.0915516021115,26,24,6,2,3,2,0,0,2,Wiper
sample_00058,281,152.11119457276163,61,35,5,3,3,1,1,0,5,Phishing-based Ransom
sample_00059,351,211.69806327342323,71,92,5,9,3,3,0,1,7,Exploit-based Ransom
sample_00060,502,75.94469695164022,65,95,9,4,1,5,0,1,3,Worm-propagating Ransom
sample_00061,0,19.674230800893127,8,13,5,3,2,1,0,0,1,Locker
sample_00062,239,156.7178953562615,30,36,4,3,6,1,1,0,5,Phishing-based Ransom
sample_00063,184,464.6082194518585,164,22,8,6,1,3,0,0,4,Human-operated Ransom
sample_00065,9,133.1330636602681,36,22,4,4,1,5,0,0,2,Wiper
sample_00067,956,339.8451232536088,100,67,8,11,5,5,0,1,4,Human-operated Ransom
sample_00068,658,300.4192963310329,56,69,6,6,1,7,0,0,3,Worm-propagating Ransom
sample_00069,269,258.96145903673084,74,32,3,1,20,3,0,0,8,USB/Removable-media Ransom
sample_00071,259,266.22045204099345,49,36,8,3,6,16,1,1,9,Cloud/SaaS-targeted Ransom
sample_00072,796,216.8805329264854,37,61,7,7,1,5,0,1,7,Exploit-based Ransom
sample_00074,5,147.3942791697997,37,20,5,2,6,3,0,0,2,Wiper
sample_00076,241,196.9595659178949,50,32,3,3,4,3,1,0,5,Phishing-based Ransom
sample_00078,628,239.6542444280404,50,38,7,10,4,2,0,0,4,Human-operated Ransom
sample_00079,596,390.1530233493253,125,68,9,15,3,3,0,1,4,Human-operated Ransom
sample_00080,425,208.90441688873065,62,45,7,8,4,3,0,1,7,Exploit-based Ransom
sample_00081,439,230.8144952892985,32,26,5,3,3,6,1,0,5,Phishing-based Ransom
sample_00082,1138,250.17820190244063,89,59,9,4,0,2,0,0,4,Human-operated Ransom
sample_00083,481,388.5030494302025,82,71,8,8,8,7,0,0,3,Worm-propagating Ransom
sample_00084,161,205.95035380018035,53,37,5,23,4,4,0,1,6,RDP Brute-force based
sample_00085,422,253.4827411117112,41,97,8,11,5,6,0,0,3,Worm-propagating Ransom
sample_00086,476,124.8613796278014,63,39,5,3,3,27,0,0,9,Cloud/SaaS-targeted Ransom
sample_00089,834,386.9658166340012,74,85,8,11,5,6,0,0,4,Human-operated Ransom
sample_00090,358,241.33422035199263,96,80,5,5,4,2,0,1,7,Exploit-based Ransom
sample_00091,934,278.48957596513753,150,48,8,1,3,0,0,1,4,Human-operated Ransom
sample_00092,222,205.85909685231917,59,41,5,16,8,3,0,0,6,RDP Brute-force based
sample_00094,5,15.208728106362903,19,11,4,2,2,4,0,1,1,Locker
sample_00095,348,211.855976281544,81,19,6,4,20,2,0,0,8,USB/Removable-media Ransom
sample_00098,186,352.1146487669889,58,53,4,3,5,27,0,0,9,Cloud/SaaS-targeted Ransom
sample_00099,162,201.3733908056201,68,53,5,14,3,6,0,0,6,RDP Brute-force based
sample_00100,296,374.6959820297436,78,65,9,7,7,1,0,0,4,Human-operated Ransom
sample_00102,6,27.335005489321283,16,9,4,3,2,3,0,0,1,Locker
sample_00104,664,392.3559524521781,86,71,9,5,7,4,1,0,4,Human-operated Ransom
sample_00106,691,381.1459735659984,156,55,9,12,6,5,0,0,4,Human-operated Ransom
sample_00107,235,217.8633280847885,54,70,5,21,3,4,0,0,6,RDP Brute-force based
sample_00108,661,513.0189906264125,64,54,7,6,5,3,0,0,4,Human-operated Ransom
sample_00109,1165,315.8927047315946,30,101,7,2,7,11,0,0,4,Human-operated Ransom
sample_00110,231,223.52507178205212,47,29,4,2,16,1,0,0,8,USB/Removable-media Ransom
sample_00111,382,79.32747283695703,28,38,4,2,3,1,1,0,5,Phishing-based Ransom
sample_00112,524,158.1429487769677,99,68,6,6,4,4,0,1,7,Exploit-based Ransom
sample_00113,197,160.22594494694312,28,38,3,2,19,4,0,0,8,USB/Removable-media Ransom
sample_00114,214,137.7710476069892,100,31,6,14,3,4,1,1,6,RDP Brute-force based
sample_00116,218,151.15598911684276,30,58,4,14,2,3,0,1,6,RDP Brute-force based
sample_00118,276,227.7075228998442,41,23,4,3,1,3,1,0,5,Phishing-based Ransom
sample_00119,530,295.6853590680383,47,72,9,6,12,7,1,0,3,Worm-propagating Ransom
sample_00122,423,204.40058735212628,45,62,5,9,4,4,0,1,7,Exploit-based Ransom
sample_00123,248,249.0659779520172,70,29,5,1,14,2,0,1,8,USB/Removable-media Ransom
sample_00125,187,260.4992113898974,62,44,5,17,3,4,0,0,6,RDP Brute-force based
sample_00126,134,254.74611495555,57,42,3,3,28,4,0,0,8,USB/Removable-media Ransom
sample_00127,1046,429.7112918317779,99,13,8,9,1,5,1,1,4,Human-operated Ransom
sample_00128,245,217.9580261877288,24,56,4,3,6,14,0,0,9,Cloud/SaaS-targeted Ransom
sample_00129,1297,328.0210138990541,95,78,8,13,6,3,1,0,4,Human-operated Ransom
sample_00130,1280,477.5203090602714,129,74,8,8,2,5,0,0,4,Human-operated Ransom
sample_00131,178,189.97273651670503,35,35,7,14,1,5,0,1,6,RDP Brute-force based
sample_00132,153,227.49799975126376,70,69,4,15,4,2,0,0,6,RDP Brute-force based
sample_00133,242,191.7528057636557,40,32,6,3,3,4,1,0,5,Phishing-based Ransom
sample_00134,287,135.4343535505276,28,14,6,4,3,20,1,0,9,Cloud/SaaS-targeted Ransom
sample_00136,5,20.181869944966053,9,9,4,2,3,0,0,0,1,Locker
sample_00137,321,267.0757401381178,46,14,5,3,4,4,1,0,5,Phishing-based Ransom
sample_00139,479,220.969420852127,53,83,6,7,2,3,0,1,7,Exploit-based Ransom
sample_00140,264,81.7880385741907,70,38,4,6,7,15,1,0,9,Cloud/SaaS-targeted Ransom
sample_00142,399,348.4306466306974,93,64,8,7,0,8,0,0,3,Worm-propagating Ransom
sample_00144,339,83.75826101141242,31,27,3,2,22,4,0,0,8,USB/Removable-media Ransom
sample_00146,553,147.54108434895124,78,57,7,6,2,2,0,0,7,Exploit-based Ransom
sample_00147,12,113.85694721938448,43,18,4,2,0,5,0,0,2,Wiper
sample_00150,273,156.8541981109481,44,46,4,2,1,2,0,0,5,Phishing-based Ransom
sample_00151,58,125.47454194566338,71,80,6,14,3,6,1,0,6,RDP Brute-force based
sample_00152,7,127.03037764078648,40,15,3,3,3,5,0,0,2,Wiper
sample_00154,4,159.02933117800592,33,28,6,3,5,3,0,1,2,Wiper
sample_00155,161,235.6178841493827,53,43,5,23,8,1,1,0,6,RDP Brute-force based
sample_00156,289,200.348633512547,53,24,6,6,12,2,1,0,8,USB/Removable-media Ransom
sample_00157,352,164.66083424619748,42,26,5,2,3,4,1,0,5,Phishing-based Ransom
sample_00158,855,487.12684131935487,116,19,8,11,6,2,0,1,4,Human-operated Ransom
sample_00159,8,108.49154169756738,44,18,6,4,5,3,0,0,2,Wiper
sample_00161,209,119.50147632638168,46,31,5,3,3,4,1,0,5,Phishing-based Ransom
sample_00164,633,185.2341414447706,83,61,7,4,2,4,0,1,7,Exploit-based Ransom
sample_00165,1115,180.28738611415827,82,40,9,13,4,4,0,1,4,Human-operated Ransom
sample_00166,233,151.62285261613323,44,40,5,3,3,7,1,0,5,Phishing-based Ransom
sample_00167,1038,494.23414724211057,115,77,10,12,9,6,0,0,4,Human-operated Ransom
sample_00169,734,346.1111363099168,104,47,7,7,1,6,0,0,4,Human-operated Ransom
sample_00171,529,251.59837365039567,109,78,7,2,0,1,0,0,3,Worm-propagating Ransom
sample_00172,255,150.71189464230503,62,40,5,22,2,0,0,1,6,RDP Brute-force based
sample_00173,864,358.06944771067066,111,48,9,9,2,8,0,1,4,Human-operated Ransom
sample_00174,212,220.9826844065852,66,59,6,14,0,2,0,0,6,RDP Brute-force based
sample_00176,368,357.5066814868876,81,91,6,4,0,9,0,0,3,Worm-propagating Ransom
sample_00178,1199,225.74235023201425,61,82,10,6,4,2,1,0,4,Human-operated Ransom
sample_00179,304,212.7657529408952,58,31,5,6,5,21,1,0,9,Cloud/SaaS-targeted Ransom
sample_00180,428,317.7942063052642,37,44,8,1,6,2,0,0,3,Worm-propagating Ransom
sample_00181,114,167.4395720159587,38,20,4,3,0,4,0,1,8,USB/Removable-media Ransom
sample_00183,322,171.0461927294445,53,30,5,2,3,2,1,0,5,Phishing-based Ransom
sample_00184,336,142.608953815719,59,39,6,5,1,14,0,0,9,Cloud/SaaS-targeted Ransom
sample_00186,13,140.7995259141649,28,26,7,3,7,3,0,0,2,Wiper
sample_00188,604,298.04195255595005,82,79,6,6,2,3,0,1,7,Exploit-based Ransom
sample_00190,630,269.83970928424947,151,48,8,10,4,6,0,1,4,Human-operated Ransom
sample_00191,203,194.9783546497424,84,30,2,21,7,6,1,0,6,RDP Brute-force based
sample_00192,12,175.17520841977668,32,28,3,3,2,5,0,0,2,Wiper
sample_00194,7,200.65144969681543,27,15,5,2,6,2,0,0,2,Wiper
sample_00196,528,224.51246153447724,47,92,7,5,3,4,0,0,7,Exploit-based Ransom
sample_00197,170,46.67185710882429,33,19,4,2,2,5,1,0,5,Phishing-based Ransom
sample_00198,8,244.67127414573343,27,22,5,4,2,3,0,0,2,Wiper
sample_00199,257,373.2004714941973,51,95,7,7,4,5,0,0,3,Worm-propagating Ransom
sample_00200,216,164.96383036848377,65,16,8,0,5,6,0,0,3,Worm-propagating Ransom
sample_00201,193,200.14447626009925,48,36,5,3,4,3,1,0,5,Phishing-based Ransom
sample_00205,518,244.3036732268108,63,83,7,11,1,6,0,0,3,Worm-propagating Ransom
sample_00207,217,235.3131961862432,26,28,7,1,32,2,0,1,8,USB/Removable-media Ransom
sample_00208,504,257.75812337472485,68,43,6,7,6,6,1,1,7,Exploit-based Ransom
sample_00209,453,219.95323275794135,43,82,7,4,3,4,0,1,7,Exploit-based Ransom
sample_00210,685,385.5943369574709,92,31,7,2,5,5,0,0,4,Human-operated Ransom
sample_00211,715,433.0156879120907,49,76,7,10,5,2,0,1,4,Human-operated Ransom
sample_00214,10,181.93385807276127,41,17,4,4,6,5,0,1,2,Wiper
sample_00215,116,219.17910955513864,42,24,5,3,19,3,0,0,8,USB/Removable-media Ransom
sample_00216,276,193.82263967836784,95,99,7,8,2,2,0,0,3,Worm-propagating Ransom
sample_00217,6,18.490766683733025,7,17,5,2,3,1,0,0,1,Locker
sample_00218,585,226.9504151780197,36,86,7,7,4,2,0,1,7,Exploit-based Ransom
sample_00220,3,12.66672914796247,15,14,4,2,0,2,0,0,1,Locker
sample_00221,455,215.2744493773676,38,62,7,7,5,4,1,1,7,Exploit-based Ransom
sample_00222,464,237.7555884970772,75,99,6,5,1,1,0,1,7,Exploit-based Ransom
sample_00223,602,129.84692306076474,95,75,6,6,0,4,0,1,7,Exploit-based Ransom
sample_00225,943,402.6871872975922,160,86,8,3,3,5,0,1,4,Human-operated Ransom
sample_00227,651,244.58447593144265,127,61,8,8,3,4,0,0,4,Human-operated Ransom
sample_00228,271,234.73848998936865,31,63,6,7,3,4,0,0,6,RDP Brute-force based
sample_00229,186,177.65224471005143,32,57,6,19,6,3,0,0,6,RDP Brute-force based
sample_00230,259,210.6987576576771,65,36,4,3,7,18,1,0,9,Cloud/SaaS-targeted Ransom
sample_00231,122,217.2442214832405,50,53,6,18,2,2,0,0,6,RDP Brute-force based
sample_00233,385,222.5038971395417,84,65,8,11,2,1,0,1,7,Exploit-based Ransom
sample_00234,821,170.4602087596398,87,48,5,1,5,4,1,1,7,Exploit-based Ransom
sample_00235,353,246.5941586550821,70,33,7,4,4,10,0,1,3,Worm-propagating Ransom
sample_00236,5,13.766841261278715,10,10,3,2,1,1,0,0,1,Locker
sample_00237,178,90.48939194653934,45,34,5,2,2,3,1,0,5,Phishing-based Ransom
sample_00238,461,78.74245200065337,34,35,6,5,4,27,0,0,9,Cloud/SaaS-targeted Ransom
sample_00239,228,129.97541898099692,69,36,5,17,5,5,0,1,6,RDP Brute-force based
sample_00241,13,243.97992477914664,15,8,6,3,2,5,0,0,2,Wiper
sample_00244,686,228.7133808927588,77,77,4,5,3,6,1,1,7,Exploit-based Ransom
sample_00246,188,144.18156662417607,54,70,4,14,1,1,1,0,6,RDP Brute-force based
sample_00247,1142,483.8618793342658,143,39,8,7,6,6,0,1,4,Human-operated Ransom
sample_00248,709,247.36676701691565,85,83,5,6,6,7,0,1,7,Exploit-based Ransom
sample_00249,5,22.779108771605507,10,11,5,3,3,4,0,0,1,Locker
sample_00250,633,447.9894070731416,97,41,8,5,7,4,0,1,4,Human-operated Ransom
sample_00252,301,204.28241283730128,48,96,6,7,9,7,0,0,3,Worm-propagating Ransom
sample_00253,5,16.76694886284357,4,0,4,0,3,2,0,0,1,Locker
sample_00255,243,203.89068873750276,59,33,6,6,6,8,0,1,9,Cloud/SaaS-targeted Ransom
sample_00256,700,261.5634919743125,92,112,7,6,7,7,0,1,7,Exploit-based Ransom
sample_00257,679,510.89861109120216,137,34,9,1,6,7,0,1,4,Human-operated Ransom
sample_00258,1221,472.9676662585624,140,57,9,3,7,7,0,1,4,Human-operated Ransom
sample_00259,6,30.110085672251056,12,5,5,1,2,3,0,0,1,Locker
sample_00260,250,206.9873876787852,42,95,4,17,0,5,0,0,6,RDP Brute-force based
sample_00261,258,143.2123029794987,39,25,5,2,1,3,1,0,5,Phishing-based Ransom
sample_00262,3,25.976051956332014,11,10,5,1,2,2,0,0,1,Locker
sample_00263,234,155.20529920758565,47,13,4,3,26,2,0,0,8,USB/Removable-media Ransom
sample_00264,171,189.45416470159228,48,46,4,2,3,17,0,0,9,Cloud/SaaS-targeted Ransom
sample_00266,195,150.81187418853446,22,37,4,2,0,2,1,1,5,Phishing-based Ransom
sample_00268,161,170.03694208451773,75,24,1,1,23,4,0,0,8,USB/Removable-media Ransom
